Date,Open,High,Low,Close,Adj Close,Volume
2009/2/12,7842.529785,7862.52002,7685.680176,7705.359863,7705.359863,145900
2009/2/13,7789.350098,7887.740234,7730.27002,7779.399902,7779.399902,149700
2009/2/16,7732.680176,7804.240234,7694.72998,7750.169922,7750.169922,110600
2009/2/17,7690.129883,7710.430176,7615.939941,7645.509766,7645.509766,120800
2009/2/18,7539.959961,7565.790039,7479.180176,7534.439941,7534.439941,149400
2009/2/19,7604.220215,7642.689941,7537.560059,7557.649902,7557.649902,138200
2009/2/20,7544.069824,7554.700195,7382.330078,7416.379883,7416.379883,140800
2009/2/23,7314.299805,7417.180176,7209.430176,7376.160156,7376.160156,164300
2009/2/24,7266.680176,7270.899902,7155.160156,7268.560059,7268.560059,146800
2009/2/25,7368.439941,7471.029785,7330.439941,7461.220215,7461.220215,165300
2009/2/26,7470.600098,7599.810059,7433.060059,7457.930176,7457.930176,143100
2009/2/27,7463.419922,7589.77002,7414.399902,7568.419922,7568.419922,140700
2009/3/2,7454.279785,7454.279785,7234.959961,7280.149902,7280.149902,125400
2009/3/3,7177.790039,7288.140137,7088.470215,7229.720215,7229.720215,146700
2009/3/4,7146.709961,7320.649902,7104.629883,7290.959961,7290.959961,159900
2009/3/5,7336.02002,7532.870117,7336.02002,7433.490234,7433.490234,185400
2009/3/6,7328.290039,7328.290039,7167.069824,7173.100098,7173.100098,159500
2009/3/9,7191.129883,7241.02002,7028.490234,7086.029785,7086.029785,132800
2009/3/10,7059.77002,7100.77002,7021.279785,7054.97998,7054.97998,133000
2009/3/11,7165.390137,7393.810059,7161.850098,7376.120117,7376.120117,155800
2009/3/12,7320.450195,7345.02002,7198.25,7198.25,7198.25,153200
2009/3/13,7301.120117,7571.450195,7300.870117,7569.279785,7569.279785,217000
2009/3/16,7630.200195,7754.75,7630.200195,7704.149902,7704.149902,150500
2009/3/17,7767.339844,7967.029785,7723.939941,7949.129883,7949.129883,171400
2009/3/18,8006.859863,8054.350098,7895.279785,7972.169922,7972.169922,176800
2009/3/19,8017.930176,8034.089844,7902.490234,7945.959961,7945.959961,138000
2009/3/23,7943.140137,8229.129883,7922.549805,8215.530273,8215.530273,178400
2009/3/24,8334.679688,8504.410156,8297.269531,8488.299805,8488.299805,195000
2009/3/25,8499.69043,8553.009766,8392.55957,8479.990234,8479.990234,162000
2009/3/26,8430.219727,8640.280273,8383.990234,8636.330078,8636.330078,135200
2009/3/27,8711.719727,8843.179688,8626.969727,8626.969727,8626.969727,157900
2009/3/30,8621.849609,8651.05957,8236.080078,8236.080078,8236.080078,164200
2009/3/31,8199.429688,8383.740234,8088.450195,8109.529785,8109.529785,178800
2009/4/1,8173.359863,8351.910156,8084.620117,8351.910156,8351.910156,157000
2009/4/2,8453.730469,8741.669922,8449.870117,8719.780273,8719.780273,212900
2009/4/3,8814.099609,8884.629883,8697.169922,8749.839844,8749.839844,217500
2009/4/6,8856.839844,8992.05957,8812.360352,8857.929688,8857.929688,173500
2009/4/7,8838.660156,8884.450195,8778.919922,8832.849609,8832.849609,150600
2009/4/8,8746.730469,8765.639648,8556.75,8595.009766,8595.009766,167900
2009/4/9,8665.160156,8920.860352,8664.259766,8916.05957,8916.05957,192000
2009/4/10,9041.230469,9068.799805,8856.69043,8964.110352,8964.110352,228700
2009/4/13,8930.349609,9024.450195,8888.099609,8924.429688,8924.429688,167500
2009/4/14,8955.900391,8961.730469,8749.919922,8842.679688,8842.679688,181800
2009/4/15,8777.679688,8800.519531,8681.030273,8742.959961,8742.959961,158400
2009/4/16,8848.429688,9030,8720.620117,8755.259766,8755.259766,172900
2009/4/17,8854.330078,8953.339844,8834.629883,8907.580078,8907.580078,184300
2009/4/20,8899.589844,8933.799805,8813.719727,8924.75,8924.75,167900
2009/4/21,8802.089844,8802.089844,8612.759766,8711.330078,8711.330078,175400
2009/4/22,8777.530273,8802.900391,8683.269531,8727.299805,8727.299805,195000
2009/4/23,8776.94043,8860.549805,8647.799805,8847.009766,8847.009766,186200
2009/4/24,8832.099609,8852.830078,8694.919922,8707.990234,8707.990234,212200
2009/4/27,8783.339844,8840.530273,8648.509766,8726.339844,8726.339844,152300
2009/4/28,8678.280273,8808.639648,8493.769531,8493.769531,8493.769531,169600
2009/4/30,8615.450195,8844.769531,8615.450195,8828.259766,8828.259766,174900
2009/5/1,8848.839844,9017.320313,8827.129883,8977.370117,8977.370117,154800
2009/5/7,9102.349609,9385.700195,9100.110352,9385.700195,9385.700195,238900
2009/5/8,9351.400391,9464.429688,9349.570313,9432.830078,9432.830078,220100
2009/5/11,9460.719727,9503.910156,9342.75,9451.980469,9451.980469,230800
2009/5/12,9358.25,9389.610352,9298.610352,9298.610352,9298.610352,188300
2009/5/13,9305.790039,9379.469727,9278.889648,9340.490234,9340.490234,176000
2009/5/14,9212.299805,9223.769531,9052.410156,9093.730469,9093.730469,169300
2009/5/15,9150.209961,9272.080078,9140.900391,9265.019531,9265.019531,171900
2009/5/18,9167.049805,9167.820313,8997.740234,9038.69043,9038.69043,147700
2009/5/19,9172.55957,9326.75,9166.969727,9290.290039,9290.290039,167000
2009/5/20,9372.719727,9399.400391,9311.610352,9344.639648,9344.639648,143200
2009/5/21,9280.349609,9286.349609,9189.919922,9264.150391,9264.150391,133200
2009/5/22,9156.139648,9267.820313,9126.69043,9225.80957,9225.80957,134700
2009/5/25,9245.950195,9402.759766,9245.950195,9347,9347,129200
2009/5/26,9364.219727,9379.780273,9231.929688,9310.80957,9310.80957,121200
2009/5/27,9426.620117,9491.129883,9411.540039,9438.769531,9438.769531,148900
2009/5/28,9353.330078,9492.660156,9353.330078,9451.389648,9451.389648,155700
2009/5/29,9478.209961,9522.5,9426.519531,9522.5,9522.5,175800
2009/6/1,9517.490234,9691.730469,9491.259766,9677.75,9677.75,177600
2009/6/2,9774.549805,9793.469727,9704.30957,9704.30957,9704.30957,184700
2009/6/3,9723.820313,9774.549805,9718.700195,9741.669922,9741.669922,140600
2009/6/4,9690.929688,9743.459961,9654.450195,9668.959961,9668.959961,175900
2009/6/5,9752.509766,9774.980469,9719.139648,9768.009766,9768.009766,156100
2009/6/8,9829.280273,9914.070313,9816.169922,9865.629883,9865.629883,155800
2009/6/9,9824.169922,9855.889648,9755.80957,9786.820313,9786.820313,159000
2009/6/10,9833.639648,9991.490234,9813.769531,9991.490234,9991.490234,192800
2009/6/11,9992.980469,10022.23047,9958.980469,9981.330078,9981.330078,211200
2009/6/12,10088.20996,10170.82031,10050.95996,10135.82031,10135.82031,297200
2009/6/15,10126.54981,10126.54981,10029.58984,10039.66992,10039.66992,158200
2009/6/16,9914.400391,9941.5,9752.879883,9752.879883,9752.879883,174600
2009/6/17,9705.730469,9845.519531,9705.730469,9840.849609,9840.849609,179400
2009/6/18,9778.349609,9778.349609,9649.830078,9703.719727,9703.719727,168700
2009/6/19,9757.849609,9822.830078,9703.870117,9786.259766,9786.259766,174900
2009/6/22,9788.070313,9887.129883,9763.370117,9826.269531,9826.269531,149900
2009/6/23,9695.759766,9712.089844,9511.450195,9549.610352,9549.610352,185600
2009/6/24,9596.780273,9624.410156,9534.240234,9590.320313,9590.320313,153100
2009/6/25,9628.179688,9871.139648,9619.019531,9796.080078,9796.080078,161200
2009/6/26,9852.919922,9893,9793.950195,9877.389648,9877.389648,135800
2009/6/29,9866.280273,9943.830078,9748.730469,9783.469727,9783.469727,160200
2009/6/30,9896.55957,10000.29981,9894.950195,9958.44043,9958.44043,143300
2009/7/1,9889.339844,10086.17969,9874,9939.929688,9939.929688,158100
2009/7/2,9993.769531,9993.769531,9869.540039,9876.150391,9876.150391,141700
2009/7/3,9751.69043,9816.070313,9691.160156,9816.070313,9816.070313,127100
2009/7/6,9738.490234,9771.759766,9650.75,9680.870117,9680.870117,109800
2009/7/7,9713.620117,9734.429688,9619.679688,9647.790039,9647.790039,142800
2009/7/8,9548.80957,9557.389648,9407.980469,9420.75,9420.75,147900
2009/7/9,9342.330078,9384.240234,9291.05957,9291.05957,9291.05957,148400
2009/7/10,9338.759766,9370.150391,9265.240234,9287.280273,9287.280273,151400
2009/7/13,9242.129883,9343.860352,9050.330078,9050.330078,9050.330078,168800
2009/7/14,9173.139648,9284.379883,9166.629883,9261.80957,9261.80957,168000
2009/7/15,9307.450195,9333.639648,9250.730469,9269.25,9269.25,169600
2009/7/16,9393.980469,9489.669922,9317.110352,9344.160156,9344.160156,178400
2009/7/17,9413.860352,9420.610352,9360.589844,9395.320313,9395.320313,122100
2009/7/21,9512.519531,9652.019531,9508.919922,9652.019531,9652.019531,151300
2009/7/22,9642.790039,9750.629883,9608.769531,9723.160156,9723.160156,153800
2009/7/23,9712.099609,9861.290039,9703.839844,9792.94043,9792.94043,171800
2009/7/24,9909.400391,9950.040039,9863.870117,9944.549805,9944.549805,205500
2009/7/27,10020.87012,10179.58984,10015.11035,10088.66016,10088.66016,161200
2009/7/28,10116.88965,10116.88965,10049.62988,10087.25977,10087.25977,138500
2009/7/29,10035.91016,10161.9502,10035.91016,10113.24023,10113.24023,146700
2009/7/30,10155.70996,10169.67969,10067.50977,10165.20996,10165.20996,147400
2009/7/31,10275.13965,10359.07031,10259.57031,10356.83008,10356.83008,182700
2009/8/3,10355.23047,10380.57031,10322,10352.46973,10352.46973,162000
2009/8/4,10438.40039,10479.19043,10358.48047,10375.00977,10375.00977,175400
2009/8/5,10405.04981,10406.09961,10252.53027,10252.53027,10252.53027,134600
2009/8/6,10266.00977,10426.13965,10266.00977,10388.08984,10388.08984,146500
2009/8/7,10365.70996,10412.08984,10249.04004,10412.08984,10412.08984,140500
2009/8/10,10530.62012,10585.37012,10487.7002,10524.25977,10524.25977,147800
2009/8/11,10514.74023,10587.36035,10512.20996,10585.45996,10585.45996,135300
2009/8/12,10486.36035,10526.34961,10434.08984,10435,10435,124100
2009/8/13,10508.08984,10556.28027,10489.12012,10517.19043,10517.19043,125900
2009/8/14,10551.33008,10630.37988,10539.42969,10597.33008,10597.33008,142600
2009/8/17,10521.01953,10521.01953,10268.61035,10268.61035,10268.61035,134000
2009/8/18,10208.12012,10325.05957,10181.09961,10284.95996,10284.95996,126600
2009/8/19,10269.96973,10327.16992,10195.11035,10204,10204,138100
2009/8/20,10254.53027,10407.29981,10204.25977,10383.41016,10383.41016,137000
2009/8/21,10375.21973,10375.21973,10142.21973,10238.2002,10238.2002,154300
2009/8/24,10389.57031,10591,10388.78027,10581.04981,10581.04981,122500
2009/8/25,10515.57031,10566.30957,10469.69043,10497.36035,10497.36035,127000
2009/8/26,10554.44043,10668.74023,10526.50977,10639.70996,10639.70996,132100
2009/8/27,10570.78027,10575.79004,10400.83008,10473.96973,10473.96973,138700
2009/8/28,10546.87988,10560.44043,10471.62988,10534.13965,10534.13965,130200
2009/8/31,10608.16016,10767,10423.90039,10492.53027,10492.53027,152400
2009/9/2,10378.08008,10378.08008,10215.59961,10280.45996,10280.45996,138100
2009/9/3,10240.01953,10290.83008,10185.37988,10214.63965,10214.63965,117500
2009/9/4,10256.49023,10256.49023,10143.25977,10187.11035,10187.11035,131300
2009/9/7,10288.55957,10326.4502,10274.37988,10320.94043,10320.94043,97100
2009/9/8,10353.50977,10393.23047,10300.5,10393.23047,10393.23047,118000
2009/9/9,10343.79981,10390.25,10249.11035,10312.13965,10312.13965,140800
2009/9/10,10385.34961,10521.13965,10382.99023,10513.66992,10513.66992,133400
2009/9/11,10519.33008,10522.23047,10407.96973,10444.33008,10444.33008,189300
2009/9/14,10388.32031,10388.32031,10170.74023,10202.05957,10202.05957,121800
2009/9/15,10255.73047,10292.46973,10183.29981,10217.62012,10217.62012,101300
2009/9/16,10288.71973,10394.55957,10247.24023,10270.76953,10270.76953,136800
2009/9/17,10373.25,10443.79981,10340.13965,10443.79981,10443.79981,144700
2009/9/18,10379.20996,10399.41992,10292.5,10370.54004,10370.54004,174500
2009/9/24,10405.53027,10566.98047,10386.87988,10544.21973,10544.21973,168400
2009/9/25,10395.4502,10395.4502,10228.59961,10265.98047,10265.98047,141600
2009/9/28,10136.24023,10151.59961,9971.049805,10009.51953,10009.51953,159300
2009/9/29,10089.11035,10125.87988,10059.87012,10100.2002,10100.2002,135700
2009/9/30,10105.16992,10138.04004,10063.69043,10133.23047,10133.23047,121100
2009/10/1,10072.63965,10077.21973,9965.05957,9978.639648,9978.639648,134900
2009/10/2,9848.070313,9852.169922,9714.179688,9731.870117,9731.870117,165200
2009/10/5,9733.070313,9751.55957,9669.30957,9674.490234,9674.490234,145000
2009/10/6,9744.419922,9744.419922,9628.669922,9691.799805,9691.799805,154700
2009/10/7,9750.240234,9821.740234,9735.679688,9799.599609,9799.599609,175600
2009/10/8,9806.030273,9863.339844,9746.150391,9832.469727,9832.469727,139200
2009/10/9,9893.629883,10016.38965,9857.389648,10016.38965,10016.38965,154900
2009/10/13,10066.84961,10116.71973,10039.62012,10076.55957,10076.55957,132500
2009/10/14,10096.00977,10096.00977,10016.24023,10060.20996,10060.20996,162100
2009/10/15,10194.91016,10272.62012,10184.80957,10238.65039,10238.65039,148400
2009/10/16,10276.40039,10290.30957,10216.13965,10257.55957,10257.55957,152400
2009/10/19,10179.45996,10264.44043,10125.33008,10236.50977,10236.50977,139600
2009/10/20,10329.29981,10357.58984,10307.58984,10336.83984,10336.83984,139200
2009/10/21,10292.38965,10350.4502,10292.38965,10333.38965,10333.38965,133400
2009/10/22,10251.08984,10274.61035,10159.66016,10267.16992,10267.16992,154400
2009/10/23,10335.33984,10364.16992,10271.70996,10282.99023,10282.99023,146800
2009/10/26,10271.83984,10397.69043,10250.83984,10362.62012,10362.62012,127600
2009/10/27,10283.45996,10290.91992,10201.92969,10212.45996,10212.45996,143300
2009/10/28,10182.13965,10209.2002,10060.38965,10075.04981,10075.04981,134900
2009/10/29,9941.570313,9945.410156,9850.120117,9891.099609,9891.099609,203800
2009/10/30,10006.83984,10049.58984,9984.330078,10034.74023,10034.74023,145600
2009/11/2,9903.769531,9904.610352,9736.139648,9802.950195,9802.950195,128500
2009/11/4,9785.280273,9845,9767.910156,9844.30957,9844.30957,119300
2009/11/5,9803.5,9825.820313,9691.69043,9717.44043,9717.44043,147100
2009/11/6,9812.730469,9849.719727,9767,9789.349609,9789.349609,141500
2009/11/9,9777.639648,9845.900391,9731.589844,9808.990234,9808.990234,117600
2009/11/10,9904.679688,9979.459961,9857.099609,9870.730469,9870.730469,130400
2009/11/11,9890.179688,9949.709961,9849.990234,9871.679688,9871.679688,122700
2009/11/12,9921.450195,9943.570313,9788.490234,9804.490234,9804.490234,123600
2009/11/13,9793.19043,9805.200195,9719.379883,9770.30957,9770.30957,122900
2009/11/16,9784.139648,9802.530273,9725.80957,9791.179688,9791.179688,140800
2009/11/17,9834.580078,9847.639648,9715.280273,9729.929688,9729.929688,138700
2009/11/18,9723.230469,9788.80957,9631.830078,9676.799805,9676.799805,170600
2009/11/19,9691.860352,9691.860352,9496.070313,9549.469727,9549.469727,203000
2009/11/20,9460.209961,9513.599609,9423.660156,9497.679688,9497.679688,163200
2009/11/24,9511,9511,9397.790039,9401.580078,9401.580078,136500
2009/11/25,9381.900391,9453.700195,9366.330078,9441.639648,9441.639648,145200
2009/11/26,9354.799805,9457.240234,9324.990234,9383.240234,9383.240234,146600
2009/11/27,9257.200195,9257.200195,9076.410156,9081.519531,9081.519531,176400
2009/11/30,9189.169922,9353.740234,9162.179688,9345.549805,9345.549805,185700
2009/12/1,9281.820313,9572.200195,9233.200195,9572.200195,9572.200195,212800
2009/12/2,9551.790039,9643.320313,9514.150391,9608.94043,9608.94043,167300
2009/12/3,9707.019531,9977.669922,9707.019531,9977.669922,9977.669922,192000
2009/12/4,10019.24023,10022.58984,9902.830078,10022.58984,10022.58984,180000
2009/12/7,10131.90039,10204.58008,10106.30957,10167.59961,10167.59961,164300
2009/12/8,10079.80957,10149.32031,10079.80957,10140.46973,10140.46973,150000
2009/12/9,10048.94043,10048.94043,9985.969727,10004.71973,10004.71973,149000
2009/12/10,9964.049805,10035.91992,9834.219727,9862.820313,9862.820313,162000
2009/12/11,9958,10107.87012,9916.209961,10107.87012,10107.87012,222000
2009/12/14,10126.61035,10126.61035,10009.59961,10105.67969,10105.67969,161300
2009/12/15,10053.4502,10111.75977,10033.90039,10083.48047,10083.48047,159900
2009/12/16,10179.33008,10222.21973,10117.12012,10177.41016,10177.41016,225200
2009/12/17,10199.91992,10260.12012,10163.79981,10163.79981,10163.79981,148200
2009/12/18,10110.63965,10157.25,10027.84961,10142.04981,10142.04981,151800
2009/12/21,10196.70996,10215.49023,10183.46973,10183.46973,10183.46973,120400
2009/12/22,10256,10378.03027,10235.21973,10378.03027,10378.03027,171900
2009/12/24,10413.37012,10558.41016,10413.37012,10536.91992,10536.91992,144200
2009/12/25,10546.96973,10546.96973,10476.65039,10494.70996,10494.70996,82900
2009/12/28,10521.80957,10652.99023,10513.54981,10634.23047,10634.23047,106200
2009/12/29,10611.84961,10683.12012,10597.41016,10638.05957,10638.05957,122400
2009/12/30,10707.50977,10707.50977,10546.44043,10546.44043,10546.44043,141500
2010/1/4,10609.33984,10694.49023,10608.13965,10654.79004,10654.79004,104400
2010/1/5,10719.44043,10791.04004,10655.57031,10681.83008,10681.83008,166200
2010/1/6,10709.54981,10768.61035,10661.16992,10731.4502,10731.4502,181800
2010/1/7,10742.75,10774,10636.66992,10681.66016,10681.66016,182600
2010/1/8,10743.29981,10816.4502,10677.55957,10798.32031,10798.32031,211800
2010/1/12,10770.34961,10905.38965,10763.67969,10879.13965,10879.13965,192800
2010/1/13,10795.48047,10866.62012,10729.86035,10735.03027,10735.03027,250000
2010/1/14,10778.07031,10909.94043,10774.25,10907.67969,10907.67969,267300
2010/1/15,10917.41016,10982.09961,10878.83008,10982.09961,10982.09961,252900
2010/1/18,10887.61035,10895.09961,10781.03027,10855.08008,10855.08008,186600
2010/1/19,10866.83008,10866.83008,10749.46973,10764.90039,10764.90039,174700
2010/1/20,10834.91016,10860.92969,10724.57031,10737.51953,10737.51953,146400
2010/1/21,10704.79004,10886.63965,10649.83984,10868.41016,10868.41016,176900
2010/1/22,10740.20996,10768.07031,10528.33008,10590.54981,10590.54981,187400
2010/1/25,10478.30957,10557.63965,10414.58008,10512.69043,10512.69043,139800
2010/1/26,10506.15039,10566.49023,10324.98047,10325.28027,10325.28027,175400
2010/1/27,10344.07031,10373.82031,10252.08008,10252.08008,10252.08008,139500
2010/1/28,10309.73047,10462.7002,10296.98047,10414.29004,10414.29004,168000
2010/1/29,10308.04981,10324.37012,10198.04004,10198.04004,10198.04004,156800
2010/2/1,10212.36035,10224.83008,10129.91016,10205.01953,10205.01953,161900
2010/2/2,10310.98047,10396.48047,10287.74023,10371.08984,10371.08984,142000
2010/2/3,10428.12012,10436.51953,10356.03027,10404.33008,10404.33008,154300
2010/2/4,10434.51953,10438.41016,10279.57031,10355.98047,10355.98047,164500
2010/2/5,10162.33984,10166.29981,10036.33008,10057.08984,10057.08984,172000
2010/2/8,10007.46973,10063.53027,9942.049805,9951.820313,9951.820313,137400
2010/2/9,9876.610352,9956.790039,9867.389648,9932.900391,9932.900391,135000
2010/2/10,10024.25977,10049.87012,9963.990234,9963.990234,9963.990234,127000
2010/2/12,10085.34961,10099.45996,10014.5,10092.19043,10092.19043,136000
2010/2/15,10097.82031,10119.46973,10012.53027,10013.29981,10013.29981,97300
2010/2/16,10044.53027,10062.26953,10019.42969,10034.25,10034.25,87000
2010/2/17,10161.71973,10306.83008,10150.24023,10306.83008,10306.83008,127100
2010/2/18,10324.98047,10340.37988,10285.04981,10335.69043,10335.69043,111800
2010/2/19,10334.40039,10354.41992,10123.58008,10123.58008,10123.58008,129500
2010/2/22,10302.07031,10449.75,10298.15039,10400.46973,10400.46973,115400
2010/2/23,10327.63965,10375.54981,10280.33008,10352.09961,10352.09961,121500
2010/2/24,10205.15039,10243.2002,10129.65039,10198.83008,10198.83008,125200
2010/2/25,10256.09961,10267.42969,10087.20996,10101.95996,10101.95996,128200
2010/2/26,10107.08008,10171.21973,10085.12988,10126.03027,10126.03027,113200
2010/3/1,10128.73047,10215.15039,10116.86035,10172.05957,10172.05957,108400
2010/3/2,10199.19043,10238.95996,10150.29981,10221.83984,10221.83984,104000
2010/3/3,10193.9502,10274.08984,10186.67969,10253.13965,10253.13965,120600
2010/3/4,10255.69043,10263.48047,10134.37012,10145.71973,10145.71973,126300
2010/3/5,10254.61035,10376.41016,10254.61035,10368.95996,10368.95996,129900
2010/3/8,10538.12012,10586.96973,10514.28027,10585.91992,10585.91992,140500
2010/3/9,10567.32031,10593.26953,10542.80957,10567.65039,10567.65039,110100
2010/3/10,10555.84961,10588.69043,10547.33984,10563.91992,10563.91992,104800
2010/3/11,10627.99023,10664.9502,10588.86035,10664.9502,10664.9502,123800
2010/3/12,10777.49023,10777.49023,10699.29981,10751.25977,10751.25977,206600
2010/3/15,10802.11035,10808.83984,10708.96973,10751.98047,10751.98047,130700
2010/3/16,10718.62988,10776.51953,10716.2002,10721.70996,10721.70996,106600
2010/3/17,10789.24023,10864.29981,10761.88965,10846.98047,10846.98047,137700
2010/3/18,10841.70996,10845.73047,10731.66016,10744.03027,10744.03027,130200
2010/3/19,10785.87988,10826.75977,10775.57031,10824.71973,10824.71973,116300
2010/3/23,10793.04981,10817.78027,10766.65039,10774.15039,10774.15039,112500
2010/3/24,10829.36035,10880.62012,10769.17969,10815.03027,10815.03027,125500
2010/3/25,10857.80957,10872.4502,10808.70996,10828.84961,10828.84961,123600
2010/3/26,10895.29004,11001.58984,10889.33008,10996.37012,10996.37012,142200
2010/3/29,10909.98047,10990.75,10901.2002,10986.46973,10986.46973,144700
2010/3/30,11022.2002,11108.82031,11003.34961,11097.13965,11097.13965,153500
2010/3/31,11138.71973,11147.62012,11085.54981,11089.94043,11089.94043,141700
2010/4/1,11178.91992,11272.73047,11118.17969,11244.40039,11244.40039,166500
2010/4/2,11274.17969,11313.98047,11235.98047,11286.08984,11286.08984,150100
2010/4/5,11380.62988,11408.16992,11306.62012,11339.29981,11339.29981,117900
2010/4/6,11350.7002,11358.4502,11217.25,11282.32031,11282.32031,138000
2010/4/7,11296.30957,11350.57031,11260.41992,11292.83008,11292.83008,167400
2010/4/8,11179.66992,11232.36035,11159.4502,11168.2002,11168.2002,130200
2010/4/9,11174.62012,11204.87012,11148.79981,11204.33984,11204.33984,148400
2010/4/12,11300.79004,11351.54981,11248.57031,11251.90039,11251.90039,132500
2010/4/13,11202.91992,11212.65039,11088.48047,11161.23047,11161.23047,144600
2010/4/14,11213.45996,11270.2002,11161.00977,11204.90039,11204.90039,139400
2010/4/15,11310.07031,11316.66016,11255.79981,11273.79004,11273.79004,156800
2010/4/16,11230.53027,11230.53027,11084.71973,11102.17969,11102.17969,136800
2010/4/19,10929.63965,10953.90039,10878.99023,10908.76953,10908.76953,133100
2010/4/20,10960.11035,10999.57031,10890.82031,10900.67969,10900.67969,129600
2010/4/21,11031.79004,11093.29981,11023.87988,11090.04981,11090.04981,153000
2010/4/22,10988.00977,10989.62012,10866.23047,10949.08984,10949.08984,144100
2010/4/23,10930.90039,10967.12012,10865.91992,10914.45996,10914.45996,136800
2010/4/26,11039.58984,11165.79004,11035.66016,11165.79004,11165.79004,134900
2010/4/27,11109.25977,11213.4502,11108.71973,11212.66016,11212.66016,143000
2010/4/28,11005.50977,11008.87988,10882.40039,10924.79004,10924.79004,179300
2010/4/30,11062.12012,11092.51953,11035.26953,11057.40039,11057.40039,156700
2010/5/6,10847.90039,10847.90039,10682.61035,10695.69043,10695.69043,183800
2010/5/7,10472.7002,10472.76953,10257.32031,10364.58984,10364.58984,227700
2010/5/10,10399.04981,10540.51953,10362.33984,10530.7002,10530.7002,181000
2010/5/11,10643.24023,10643.28027,10392.46973,10411.09961,10411.09961,196900
2010/5/12,10465.03027,10501.71973,10345.19043,10394.03027,10394.03027,189300
2010/5/13,10542.76953,10638.23047,10535.94043,10620.54981,10620.54981,159600
2010/5/14,10453.40039,10551.69043,10390.76953,10462.50977,10462.50977,189100
2010/5/17,10329.37012,10331.87012,10158.29981,10235.75977,10235.75977,182400
2010/5/18,10313.13965,10336.53027,10197.74023,10242.63965,10242.63965,160800
2010/5/19,10087.33008,10186.83984,10041.92969,10186.83984,10186.83984,175000
2010/5/20,10121.84961,10161.7002,9999.589844,10030.30957,10030.30957,149700
2010/5/21,9823.839844,9829.360352,9696.629883,9784.540039,9784.540039,195000
2010/5/24,9754.990234,9793.459961,9693.070313,9758.400391,9758.400391,164800
2010/5/25,9632.139648,9642.599609,9432.089844,9459.889648,9459.889648,165300
2010/5/26,9567.349609,9622.400391,9477.450195,9522.660156,9522.660156,188100
2010/5/27,9419.299805,9642.160156,9395.290039,9639.719727,9639.719727,175100
2010/5/28,9806.05957,9824.849609,9699.139648,9762.980469,9762.980469,164300
2010/5/31,9735.469727,9831.730469,9728.419922,9768.700195,9768.700195,121400
2010/6/1,9747.259766,9747.259766,9658.44043,9711.830078,9711.830078,110400
2010/6/2,9604.450195,9763.410156,9560.160156,9603.240234,9603.240234,158400
2010/6/3,9758.820313,9920.179688,9758.820313,9914.19043,9914.19043,142600
2010/6/4,9909.240234,9962.419922,9868.089844,9901.19043,9901.19043,120300
2010/6/7,9705.360352,9714.419922,9502.620117,9520.799805,9520.799805,148400
2010/6/8,9448.790039,9587.650391,9434.80957,9537.94043,9537.94043,129600
2010/6/9,9475.570313,9487.910156,9378.230469,9439.129883,9439.129883,141600
2010/6/10,9476.780273,9544.040039,9437.469727,9542.650391,9542.650391,116500
2010/6/11,9701.320313,9764.730469,9673.599609,9705.25,9705.25,222400
2010/6/14,9824.929688,9882.049805,9819.950195,9879.849609,9879.849609,97300
2010/6/15,9845.650391,9911.730469,9826.44043,9887.889648,9887.889648,101700
2010/6/16,10043.09961,10109.86035,10033.24023,10067.15039,10067.15039,120300
2010/6/17,10009.25,10053.4502,9989.209961,9999.400391,9999.400391,97600
2010/6/18,10027.98047,10029.11035,9965.160156,9995.019531,9995.019531,98500
2010/6/21,10109.26953,10251.90039,10109.26953,10238.00977,10238.00977,123000
2010/6/22,10131.91016,10183.88965,10105.48047,10112.88965,10112.88965,114900
2010/6/23,9973,9975.009766,9912.799805,9923.700195,9923.700195,102600
2010/6/24,9902.620117,10009.37012,9893.75,9928.339844,9928.339844,94900
2010/6/25,9778.700195,9794.980469,9697.870117,9737.480469,9737.480469,129300
2010/6/28,9758.910156,9762.230469,9679.169922,9693.94043,9693.94043,91600
2010/6/29,9718.400391,9760.019531,9548.980469,9570.669922,9570.669922,106800
2010/6/30,9396.450195,9420.139648,9347.070313,9382.639648,9382.639648,131000
2010/7/1,9296.860352,9297.450195,9147.679688,9191.599609,9191.599609,125400
2010/7/2,9234.55957,9259.139648,9160.469727,9203.709961,9203.709961,115700
2010/7/5,9230,9282.900391,9213.790039,9266.780273,9266.780273,100700
2010/7/6,9158.280273,9351.110352,9091.700195,9338.040039,9338.040039,137400
2010/7/7,9322.55957,9329.639648,9223.799805,9279.650391,9279.650391,120800
2010/7/8,9462.820313,9545.990234,9456.19043,9535.740234,9535.740234,118200
2010/7/9,9601.620117,9610.589844,9516.969727,9585.320313,9585.320313,125200
2010/7/12,9540.469727,9632.889648,9533.55957,9548.110352,9548.110352,123600
2010/7/13,9592.870117,9629.980469,9502.240234,9537.230469,9537.230469,149700
2010/7/14,9707.5,9807.360352,9693.330078,9795.240234,9795.240234,193300
2010/7/15,9701.139648,9726.94043,9667,9685.530273,9685.530273,115900
2010/7/16,9600.879883,9636.839844,9392.209961,9408.360352,9408.360352,134000
2010/7/21,9404.070313,9404.070313,9230.839844,9278.830078,9278.830078,166600
2010/7/22,9216.280273,9254.19043,9176.120117,9220.879883,9220.879883,229600
2010/7/23,9380.120117,9474.110352,9367.299805,9430.959961,9430.959961,157500
